IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,AddressInfo.AddressLine2,DataProvidersReference,AddressInfo.ContactEmail,AddressInfo.AccessComments,GeneralComments,OperatorsReference,AddressInfo.ContactTelephone2
False,2016-06-04T02:56:00Z,65800,1C28C441-75F6-40B8-A522-0A82B9647A65,26,103.0,,0.00 jaarabonnement,"[{'ID': 90873, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90874, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66146,Jepmastate 9,Jepmastate 9,Leeuwarden,,8925 BS,159,53.208645,5.83601599,0800-3745337,http://www.allego.eu/,0,,86080,,,,Allego NLALLEGO0006932,
False,2016-06-04T02:56:00Z,65799,261973FD-CC27-4EEB-AB03-0553A9EDE1C2,26,73.0,,0.00 jaarabonnement,"[{'ID': 90872, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66145,Uranusweg 12,Uranusweg 12,Leeuwarden,,8938 AJ,159,53.19883,5.84404,,http://www.ev-box.nl,0,,86800,,,,EV-Box EVB-P1424066,
False,2016-06-04T02:56:00Z,65798,7684DCB9-1371-4A46-A06C-617048A3F83B,26,103.0,,0.00 jaarabonnement,"[{'ID': 90870, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90871, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66144,Hora Siccamasingel 301-1,Hora Siccamasingel 301-1,Groningen,,9721 HH,159,53.1956253,6.57529859,0800-3745337,http://www.allego.eu/,0,,84625,,,,Allego NLALLEGO0000512,
False,2016-06-04T02:56:00Z,65797,5B3DCAA2-6120-4F5E-A2CB-26058991606C,26,73.0,,0.00 jaarabonnement,"[{'ID': 90868, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90869, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66143,Verlengde Hereweg 174,Verlengde Hereweg 174,Groningen,,9722 AM,159,53.19255,6.58483,,http://www.ev-box.nl,0,,85332,,,,EV-Box EVB-P1414269,
False,2016-06-04T02:56:00Z,65796,1FDE6281-CB98-4B47-83B5-D0FFF21CC996,26,73.0,,0.00 jaarabonnement,"[{'ID': 90866, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90867, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66142,Damsingel 7,Damsingel 7,Tytsjerksteradiel,,9262 NB,159,53.18387,5.99319,,http://www.ev-box.nl,0,,83973,,,,EV-Box EVB-P1247044,
False,2016-06-04T02:56:00Z,65795,B5601EB3-72FD-43B4-B4E4-9445AF29C989,26,73.0,,0.00 jaarabonnement,"[{'ID': 90865, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66141,P F Catsstraat 45,P F Catsstraat 45,Franekeradeel,,8801 VB,159,53.18366,5.53258,,http://www.ev-box.nl,0,,84492,,,,EV-Box EVB-P1548374,
False,2016-06-04T02:56:00Z,65794,8235A0E4-3F63-4D1E-933B-41F3D8F0CBCA,26,157.0,,0.00 jaarabonnement,"[{'ID': 90864, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66140,Moleplaat 14,Moleplaat 14,Leeuwarden,,8939 DR,159,53.1758603,5.85040789999994,088 0109500,http://thenewmotion.nl/,0,,84387,,,,NewMotion 03004597,
False,2016-06-04T02:56:00Z,65793,64347362-8552-4580-85A0-5D61ABD775A2,26,157.0,,0.00 jaarabonnement,"[{'ID': 90863, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66139,Deeling 20,Deeling 20,Noordenveld,,9301 ZT,159,53.1502031,6.4346299,088 0109500,http://thenewmotion.nl/,0,,86558,,,,NewMotion ICUCOMPACT900028,
False,2016-06-04T02:56:00Z,65792,A614402E-3166-44E8-B336-7CACA667E394,26,157.0,,0.00 jaarabonnement,"[{'ID': 90862, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:56:00Z,3,2016-04-27T09:42:00Z,100,66138,Californiëweg 106,Californiëweg 106,Texel,,1796 PN,159,53.0773585,4.7612417,088 0109500,http://thenewmotion.nl/,0,,85530,,,,NewMotion 03005652,
False,2016-06-04T02:55:00Z,65791,93904428-ACD3-4A14-B3DC-9E3B685DA17F,26,157.0,,0.00 jaarabonnement,"[{'ID': 90860, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}, {'ID': 90861, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66137,Venekoten 18,Venekoten 18,Ooststellingwerf,,8431 SP,159,52.9763219,6.3008125,088 0109500,http://thenewmotion.nl/,0,,85126,,,,NewMotion 03005610,
False,2016-06-04T02:55:00Z,65790,474389F6-5C0F-46FD-B32A-5CDEE989A09F,26,73.0,,0.00 jaarabonnement,"[{'ID': 90859, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66136,Drs. F. Bijlweg 7,Drs. F. Bijlweg 7,Den Helder,,1784 MC,159,52.93947,4.75209,,http://www.ev-box.nl,0,,84585,,,,EV-Box EVB-P1541519,
False,2016-06-04T02:55:00Z,65789,8CE5B7CE-6C1A-4AF5-84B5-3A350092AAFE,26,73.0,,0.00 jaarabonnement,"[{'ID': 90858, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66135,Graaf Floris V straat 89,Graaf Floris V straat 89,Den Helder,,1785 JZ,159,52.93787,4.76759,,http://www.ev-box.nl,0,,84025,,,,EV-Box EVB-P1541565,
False,2016-06-04T02:55:00Z,65788,DE86E561-F997-4661-A1CE-F52A69ED4F37,26,73.0,,0.00 jaarabonnement,"[{'ID': 90856, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90857, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66134,Buinerweg 8,Buinerweg 8,Borger-Odoorn,,9536 PR,159,52.90797,6.81261,,http://www.ev-box.nl,0,,86617,,,,EV-Box EVB-P1551024,
False,2016-06-04T02:55:00Z,65787,9336B362-DC15-45F0-833B-318C3060D34A,26,73.0,,0.00 jaarabonnement,"[{'ID': 90855, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66133,Doorzwin 1222,Doorzwin 1222,Den Helder,,1788 KD,159,52.89063,4.74642,,http://www.ev-box.nl,0,,86710,,,,EV-Box EVB-P1541597,
False,2016-06-04T02:55:00Z,65786,33462055-4562-4AD4-8870-148723BCA973,26,73.0,,0.00 jaarabonnement,"[{'ID': 90853, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90854, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66132,Aelderholt,Aelderholt,Coevorden,,7854 TZ,159,52.79788,6.70506,,http://www.ev-box.nl,0,,84785,,,,EV-Box EVB-P1548106,
False,2016-06-04T02:55:00Z,65785,90C0309C-9258-45E4-A635-8EE02A3D51A7,26,73.0,,0.00 jaarabonnement,"[{'ID': 90851, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90852, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66131,Produktieweg 7,Produktieweg 7,Steenwijkerland,,8331 LJ,159,52.79095,6.10581,,http://www.ev-box.nl,0,,84197,,,,EV-Box EVB-P1542232,
False,2016-06-04T02:55:00Z,65784,4521FF62-5614-4CFB-95CF-9311BA13AD8A,26,73.0,,0.00 jaarabonnement,"[{'ID': 90849, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90850, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66130,Toldijk 11,Toldijk 11,Hoogeveen,,7901 TA,159,52.7402,6.47422,,http://www.ev-box.nl,0,,85514,,,,EV-Box EVB-P1607672,
False,2016-06-04T02:55:00Z,65782,B33631EB-4292-4A89-BA33-66180A1A7535,26,103.0,,0.00 jaarabonnement,"[{'ID': 90846, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90847, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66128,Molenweidtje,Molenweidtje,Bergen (NH),,1862 BD,159,52.676034,4.708761,0800-3745337,http://www.allego.eu/,0,,84637,,,,Allego NLALLEGO0006332,
False,2016-06-04T02:55:00Z,65781,C38ED413-3AF9-4C98-8FAE-E65112DBC722,26,73.0,,0.00 jaarabonnement,"[{'ID': 90834, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90835, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90836, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90837, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90838, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90839, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90840, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90841, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90842, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90843, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90844, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90845, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 95542, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66127,Helderseweg 55,Helderseweg 55,Alkmaar,,1817 BB,159,52.64721,4.74297,,http://www.ev-box.nl,0,,86474,,,,EV-Box EVB-P1607186,
False,2016-06-04T02:55:00Z,65780,DFD14003-D7AF-4739-A7C8-7EE14C950BE8,26,73.0,,0.00 jaarabonnement,"[{'ID': 90832, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90833, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66126,Westerweg 1,Westerweg 1,Alkmaar,,1815 DB,159,52.6344,4.73847,,http://www.ev-box.nl,0,,82513,,,,EV-Box EVB-P1422090,
False,2016-06-04T02:55:00Z,65779,7E7DF36A-D2EC-4E4A-A0CF-2C89CEB40CAD,26,73.0,,0.00 jaarabonnement,"[{'ID': 90830, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}, {'ID': 90831, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66125,Robijnstraat 42,Robijnstraat 42,Alkmaar,,1812 RB,159,52.61459,4.75901,,http://www.ev-box.nl,0,,71795,,,,EV-Box EVB-P1420011,
False,2016-06-04T02:55:00Z,65778,7FE235F0-ACA4-42A5-8555-FB2F56DE2262,26,73.0,,0.00 jaarabonnement,"[{'ID': 90829, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66124,Het Bleekveld 41,Het Bleekveld 41,Hardenberg,,7772 PV,159,52.57219,6.63906,,http://www.ev-box.nl,0,,82539,,,,EV-Box EVB-P1548434,
False,2016-06-04T02:55:00Z,65777,40E90FB7-4D47-47D9-893D-3E1B5903EC95,26,157.0,,0.00 jaarabonnement,"[{'ID': 90828, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66123,Baksteen 71,Baksteen 71,Dronten,,8253 LB,159,52.540840941949,5.6834077835083,088 0109500,http://thenewmotion.nl/,0,,86203,,,,NewMotion 03006086,
False,2016-06-04T02:55:00Z,65776,75FFBA70-31C0-4CA1-9D88-25D2468A5B31,26,73.0,,0.00 jaarabonnement,"[{'ID': 90826, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90827, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66122,Chroomstraat 5A,Chroomstraat 5A,Lelystad,,8211 AS,159,52.53883,5.5165,,http://www.ev-box.nl,0,,85923,,,,EV-Box EVB-P1551069,
False,2016-06-04T02:55:00Z,65775,B371547A-1E35-4BCE-9ACC-DF337C68815A,26,103.0,,0.00 jaarabonnement,"[{'ID': 90824, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90825, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66121,Reggelaan 98,Reggelaan 98,Zwolle,,8033 AX,159,52.53526826,6.11140841,0800-3745337,http://www.allego.eu/,0,,86216,,,,Allego NLALLEGO0011332,
False,2016-06-04T02:55:00Z,65774,EC3F17E8-7316-4D1D-8BED-CCB27DB19EE5,26,103.0,,0.00 jaarabonnement,"[{'ID': 90822, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90823, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:55:00Z,3,2016-04-27T09:42:00Z,100,66120,Benesserlaan 75,Benesserlaan 75,Uitgeest,,1911 VD,159,52.5332947,4.70715672,0800-3745337,http://www.allego.eu/,0,,84397,,,,Allego NLALLEGO0006512,
False,2016-06-04T02:54:00Z,65773,C88A0300-A10C-45FC-8A2C-3FF83188A396,26,103.0,,0.00 jaarabonnement,"[{'ID': 90820, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90821, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66119,Goesinnestraat 22,Goesinnestraat 22,Uitgeest,,1911 SJ,159,52.52948394,4.70734746,0800-3745337,http://www.allego.eu/,0,,84079,,,,Allego NLALLEGO0006192,
False,2016-06-04T02:54:00Z,65772,FFBAB552-33DE-43CB-A678-E4ECA0116C8B,26,103.0,,0.00 jaarabonnement,"[{'ID': 90818, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90819, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66118,Middelweg 108,Middelweg 108,Uitgeest,,1911 EK,159,52.52383177,4.70943206,0800-3745337,http://www.allego.eu/,0,,84639,,,,Allego NLALLEGO0004612,
False,2016-06-04T02:54:00Z,65771,D8504FA0-D069-4F8D-ADF7-B2AA0B23ACB2,26,103.0,,0.00 jaarabonnement,"[{'ID': 90816, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90817, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66117,De Sluiswachter 18,De Sluiswachter 18,Uitgeest,,1911 JK,159,52.520481,4.698322,0800-3745337,http://www.allego.eu/,0,,86511,,,,Allego NLALLEGO0010862,
False,2016-06-04T02:54:00Z,65770,56179591-C135-464B-BD63-98F31B6BFE85,26,103.0,,0.00 jaarabonnement,"[{'ID': 90814, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90815, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66116,Ambonstraat 47,Ambonstraat 47,Zwolle,,8022 NS,159,52.5191833,6.11379933,0800-3745337,http://www.allego.eu/,0,,86218,,,,Allego NLALLEGO0011551,
False,2016-06-04T02:54:00Z,65768,FC85EB2B-53E3-4B36-973D-65C7B97C8549,26,157.0,,0.00 jaarabonnement,"[{'ID': 90812, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66114,Kraaienhof,Kraaienhof,Lelystad,,8219 CG,159,52.5158997,5.52564269999994,088 0109500,http://thenewmotion.nl/,0,,84840,,,,NewMotion 03003261,
False,2016-06-04T02:54:00Z,65766,11549D23-1713-491F-9F4C-28BB84AB63E0,26,103.0,,0.00 jaarabonnement,"[{'ID': 90808, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90809, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66112,Aan de Kromme Sloot 109,Aan de Kromme Sloot 109,Uitgeest,,1911 LT,159,52.512792,4.706679,0800-3745337,http://www.allego.eu/,0,,84077,,,,Allego NLALLEGO0005821,
False,2016-06-04T02:54:00Z,65765,30AD4D31-A31A-4ACE-80D1-5DEEF568938D,26,73.0,,0.00 jaarabonnement,"[{'ID': 90807, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66111,Samsonweg 132,Samsonweg 132,Zaanstad,,1521 RM,159,52.51135,4.78454,,http://www.ev-box.nl,0,,85722,,,,EV-Box EVB-P1409040,
False,2016-06-04T02:54:00Z,65764,45F71EF7-DB9B-4B90-A160-AA7C86088C15,26,103.0,,0.00 jaarabonnement,"[{'ID': 90805, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90806, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66110,Schoutenstraat 4,Schoutenstraat 4,Zwolle,,8011 NX,159,52.51075549,6.09559996,0800-3745337,http://www.allego.eu/,0,,86090,,,,Allego NLALLEGO0011501,
False,2016-06-04T02:54:00Z,65762,B9791053-6B1E-47E8-8CFE-934CD0B9DA21,26,103.0,,0.00 jaarabonnement,"[{'ID': 90801, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90802, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66108,Regenboogforel 32,Regenboogforel 32,Zaanstad,,1562 KH,159,52.50732172,4.77421108,0800-3745337,http://www.allego.eu/,0,,86501,,,,Allego NLALLEGO0009892,
False,2016-06-04T02:54:00Z,65761,C436100F-BBC7-4596-9B1B-29DC1E18413B,26,73.0,,0.00 jaarabonnement,"[{'ID': 90799, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90800, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66107,Hanzelaan 93,Hanzelaan 93,Zwolle,,8017 JE,159,52.5062071497568,6.08296667724608,,http://www.ev-box.nl,0,,33948,,,,EV-Box EVB-P1239114,
False,2016-06-04T02:54:00Z,65760,D532B5B4-B5EC-4262-ACD7-621D838E2A3D,26,157.0,,0.00 jaarabonnement,"[{'ID': 90798, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66106,Stuwweg 15,Stuwweg 15,Lelystad,,8243 RA,159,52.5024457,5.4481523,088 0109500,http://thenewmotion.nl/,0,,86200,,,,NewMotion 03006200,
False,2016-06-04T02:54:00Z,65759,0DB66929-FCC6-4BB0-AA37-2D93514FEB74,26,157.0,,0.00 jaarabonnement,"[{'ID': 90797, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66105,Lünenstraat 9,Lünenstraat 9,Zwolle,,8017 KM,159,52.5019291,6.0864722,088 0109500,http://thenewmotion.nl/,0,,86068,,,,NewMotion 03006019,
False,2016-06-04T02:54:00Z,65758,80DD6FF8-1716-4626-8D73-49EC6303E316,26,103.0,,0.00 jaarabonnement,"[{'ID': 90795, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90796, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66104,Hortensiastraat 30,Hortensiastraat 30,Zwolle,,8013 AE,159,52.50079627,6.10980254,0800-3745337,http://www.allego.eu/,0,,86084,,,,Allego NLALLEGO0011512,
False,2016-06-04T02:54:00Z,65756,013E2386-1BDF-40A6-9FAF-F60A314B236A,26,103.0,,0.00 jaarabonnement,"[{'ID': 90792, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90793, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66102,Spoorbuurt 12a,Spoorbuurt 12a,Edam-Volendam,,1131 ZC,159,52.4954478,5.07212591,0800-3745337,http://www.allego.eu/,0,,86635,,,,Allego NLALLEGO0005841,
False,2016-06-04T02:54:00Z,65755,89D86827-8B52-43A6-8179-6E37189C6300,26,103.0,,0.00 jaarabonnement,"[{'ID': 90790, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90791, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66101,Slobbeland 4,Slobbeland 4,Edam-Volendam,,1131 AB,159,52.49127145,5.07009368,0800-3745337,http://www.allego.eu/,0,,84392,,,,Allego NLALLEGO0005802,
False,2016-06-04T02:54:00Z,65754,0DA9EA03-8D70-4433-A05C-8B32934389B4,26,73.0,,0.00 jaarabonnement,"[{'ID': 90789, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66100,Sandvisbaai 6,Sandvisbaai 6,Purmerend,,1448 SR,159,52.48778,4.94132,,http://www.ev-box.nl,0,,84724,,,,EV-Box EVB-P1348091,
False,2016-06-04T02:54:00Z,65753,889758B8-EB1E-47DC-BBD5-51925474DCAD,26,103.0,,0.00 jaarabonnement,"[{'ID': 90787, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}, {'ID': 90788, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:54:00Z,3,2016-04-27T09:42:00Z,100,66099,Rosa Luxemburgpark 6,Rosa Luxemburgpark 6,Purmerend,,1447 WB,159,52.48606919,4.96073916,0800-3745337,http://www.allego.eu/,0,,84635,,,,Allego NLALLEGO0006481,
